subscription_id,status_new,THEMONTH,THEDATETIME
310211875,cancelled,2023-01,2023-01-29 07:41:06
310211875,active,2023-04,2023-04-14 09:10:50
310211875,cancelled,2023-10,2023-10-13 22:55:43
310238017,active,2022-12,2022-12-16 00:03:06
310238017,cancelled,2023-04,2023-04-24 07:46:54
310238017,active,2023-04,2023-04-24 08:20:30
310238017,cancelled,2023-04,2023-04-24 11:46:54
310365721,active,2022-12,2022-12-16 12:11:45
310379047,active,2022-12,2022-12-16 13:17:19
310385500,active,2022-12,2022-12-16 13:46:40
310449521,active,2022-12,2022-12-16 17:21:47
310513570,active,2022-12,2022-12-16 21:23:59
310633574,active,2022-12,2022-12-17 07:24:31
310638359,active,2022-12,2022-12-17 08:06:38
310665065,active,2022-12,2022-12-17 11:53:48
310665065,cancelled,2023-02,2023-02-11 05:39:04
310775669,active,2022-12,2022-12-17 19:06:37
310775669,cancelled,2022-12,2022-12-17 20:24:47
310840628,active,2022-12,2022-12-17 23:46:54
310840628,cancelled,2023-02,2023-02-17 13:03:10
310843904,active,2022-12,2022-12-18 00:02:59
310843904,cancelled,2023-01,2023-01-17 20:08:34
311060299,active,2022-12,2022-12-18 19:05:50
311083036,active,2022-12,2022-12-18 20:35:55
311091309,active,2022-12,2022-12-18 21:10:04
311123240,active,2022-12,2022-12-18 23:21:00
311137442,active,2022-12,2022-12-19 00:27:46
311137442,cancelled,2023-04,2023-04-18 21:25:17
311159852,active,2022-12,2022-12-19 01:54:26
311159852,cancelled,2022-12,2022-12-19 01:56:46
311248989,active,2022-12,2022-12-19 10:55:21
311322805,active,2023-04,2023-04-14 07:39:42
311341083,active,2022-12,2022-12-19 17:24:24
311341083,cancelled,2023-06,2023-06-13 04:38:04
311381573,active,2022-12,2022-12-19 19:00:35
311381573,cancelled,2023-01,2023-01-09 22:21:03
311446150,active,2022-12,2022-12-19 23:15:05
311446150,cancelled,2023-01,2023-01-28 13:14:32
311472150,active,2022-12,2022-12-20 00:43:54
311472150,cancelled,2023-10,2023-10-12 08:51:41
311479697,active,2022-12,2022-12-20 01:03:54
311574414,active,2022-12,2022-12-20 09:08:15
311627746,active,2022-12,2022-12-20 14:35:46
311627746,cancelled,2023-01,2023-01-29 00:25:44
311693737,active,2022-12,2022-12-20 18:13:51
311693737,cancelled,2023-02,2023-02-14 05:40:26
311708458,active,2022-12,2022-12-20 19:06:32
311708458,cancelled,2023-01,2023-01-17 09:41:47
311778065,active,2022-12,2022-12-20 22:57:11
311778065,cancelled,2023-02,2023-02-14 05:40:28
311880162,active,2022-12,2022-12-21 06:08:52
311883366,active,2022-12,2022-12-21 06:30:48
311896693,active,2022-12,2022-12-21 08:33:44
311896693,cancelled,2023-02,2023-02-15 15:38:02
312050462,active,2022-12,2022-12-21 20:13:17
312087427,active,2022-12,2022-12-21 23:03:29
312195338,active,2022-12,2022-12-22 08:53:27
312201971,active,2022-12,2022-12-22 09:55:36
312201971,cancelled,2023-03,2023-03-19 05:41:42
312223291,active,2022-12,2022-12-22 12:33:15
312223291,cancelled,2023-02,2023-02-24 07:55:29
312354231,active,2022-12,2022-12-22 22:13:34
312354231,cancelled,2023-01,2023-01-26 10:51:24
312371019,active,2022-12,2022-12-22 23:35:25
312371106,active,2022-12,2022-12-22 23:36:26
312371106,cancelled,2023-01,2023-01-26 07:50:14
312462173,active,2022-12,2022-12-23 08:39:40
312467593,active,2022-12,2022-12-23 09:26:16
312467593,cancelled,2023-01,2023-01-19 01:06:39
312467595,active,2022-12,2022-12-23 09:26:16
312467595,cancelled,2023-01,2023-01-19 01:08:33
312472358,active,2022-12,2022-12-23 12:54:51
312491869,active,2022-12,2022-12-23 12:24:42
312583067,active,2022-12,2022-12-23 20:30:17
312583067,cancelled,2024-10,2024-10-19 10:15:18
312706751,active,2023-02,2023-02-18 16:02:33
312813636,active,2022-12,2022-12-24 16:30:27
312977888,active,2022-12,2022-12-25 08:01:17
313036417,active,2022-12,2022-12-25 15:28:55
313036417,cancelled,2023-02,2023-02-21 10:09:08
313038530,active,2022-12,2022-12-25 15:37:20
313038530,cancelled,2023-01,2023-01-14 16:47:59
313098075,active,2022-12,2022-12-25 19:54:59
313296116,active,2022-12,2022-12-26 13:34:41
313296116,cancelled,2023-01,2023-01-26 10:03:05
313360514,active,2022-12,2022-12-26 17:08:39
313360514,cancelled,2023-04,2023-04-26 09:53:58
313414889,active,2022-12,2022-12-26 19:47:14
313414889,cancelled,2023-01,2023-01-17 22:28:37
313419549,active,2022-12,2022-12-26 20:00:48
313464553,active,2022-12,2022-12-26 22:26:44
313464553,cancelled,2023-05,2023-05-06 07:11:10
313474150,active,2022-12,2022-12-26 22:59:43
313474150,cancelled,2023-11,2023-11-19 21:01:01
313546658,active,2022-12,2022-12-27 02:56:43
313641392,active,2022-12,2022-12-27 12:08:44
313641392,cancelled,2024-05,2024-05-13 15:48:46
313686498,active,2022-12,2022-12-27 15:02:58
313725033,active,2022-12,2022-12-27 16:51:40
313741681,active,2022-12,2022-12-27 17:38:14
313802842,active,2022-12,2022-12-27 20:32:00
313808195,active,2022-12,2022-12-27 20:48:29
313808195,cancelled,2023-12,2023-12-12 12:02:51
313808195,active,2024-02,2024-02-21 14:02:21
313820434,active,2022-12,2022-12-27 21:29:28
313836244,active,2022-12,2022-12-27 22:19:31
313922508,active,2022-12,2022-12-28 03:04:37
313922508,cancelled,2023-01,2023-01-08 08:14:35
314002397,active,2022-12,2022-12-28 10:25:51
314025754,active,2022-12,2022-12-28 12:32:42
314027652,active,2022-12,2022-12-28 12:44:38
314079399,active,2022-12,2022-12-28 15:44:39
314079399,cancelled,2023-06,2023-06-30 06:53:36
314093624,active,2022-12,2022-12-28 16:25:37
314098815,active,2023-02,2023-02-03 07:37:02
314208749,active,2022-12,2022-12-28 22:18:32
314309725,active,2022-12,2022-12-29 03:42:23
314376942,active,2022-12,2022-12-29 09:11:13
314376942,cancelled,2023-01,2023-01-25 09:48:13
314904468,active,2022-12,2022-12-30 18:37:28
314964829,active,2022-12,2022-12-30 22:12:23
315107767,active,2022-12,2022-12-31 08:48:16
315129100,active,2022-12,2022-12-31 11:18:36
315129173,active,2022-12,2022-12-31 11:19:36
315139611,active,2022-12,2022-12-31 12:18:37
315141972,active,2022-12,2022-12-31 12:31:55
315141972,cancelled,2023-01,2023-01-27 08:10:42
315142836,active,2022-12,2022-12-31 12:37:31
315142836,cancelled,2024-07,2024-07-26 08:11:54
315511862,active,2023-01,2023-01-01 12:30:10
315565022,active,2023-01,2023-01-01 15:54:43
315565022,cancelled,2023-03,2023-03-01 06:21:39
315566262,active,2023-01,2023-01-01 15:59:05
315618700,active,2023-01,2023-01-01 18:25:34
315631219,active,2023-01,2023-01-01 19:00:15
315696634,active,2023-01,2023-01-01 21:59:11
315884670,active,2023-01,2023-01-02 08:53:07
315913486,active,2023-01,2023-01-02 11:42:02
315917430,active,2023-01,2023-01-02 12:00:07
315939245,active,2023-01,2023-01-02 13:28:38
315939245,cancelled,2023-03,2023-03-02 08:13:23
315943347,active,2023-01,2023-01-02 13:41:23
315965680,active,2023-01,2023-01-02 14:47:57
315965680,cancelled,2023-07,2023-07-13 14:37:08
315996535,active,2023-01,2023-01-02 16:09:00
315996535,cancelled,2023-03,2023-03-02 11:26:57
316375812,active,2023-01,2023-01-03 12:22:28
316375812,cancelled,2023-12,2023-12-24 20:58:57
316441705,active,2023-01,2023-01-03 15:51:09
316441705,cancelled,2024-07,2024-07-22 19:32:28
316493766,active,2023-05,2023-05-01 15:48:47
316599210,active,2023-01,2023-01-03 22:30:55
316633805,active,2023-01,2023-01-04 00:14:01
316633805,cancelled,2023-05,2023-05-20 07:48:56
316776518,active,2023-01,2023-01-04 08:34:17
316841753,active,2023-01,2023-01-04 13:18:12
316875786,active,2023-01,2023-01-04 14:58:53
316875786,cancelled,2023-01,2023-01-26 16:55:23
316990888,active,2023-01,2023-01-04 19:46:11
316990888,cancelled,2023-01,2023-01-04 19:50:18
317084843,active,2023-01,2023-01-04 23:44:28
317306156,active,2023-01,2023-01-05 12:12:28
317346041,active,2023-01,2023-01-05 14:19:31
317346041,cancelled,2023-02,2023-02-05 10:11:11
317514004,active,2023-01,2023-01-05 21:09:37
317573907,active,2023-01,2023-01-05 23:58:38
317737159,active,2023-01,2023-01-06 10:55:57
317737159,cancelled,2023-01,2023-01-06 10:59:54
317742906,active,2023-01,2023-01-06 11:22:39
317745634,active,2023-01,2023-01-06 11:36:29
317766064,active,2023-01,2023-01-06 13:24:46
317769384,active,2023-01,2023-01-06 13:38:38
317769384,cancelled,2023-05,2023-05-21 20:15:57
317804031,active,2023-01,2023-01-06 15:38:06
317804031,cancelled,2024-06,2024-06-05 04:37:36
317804031,active,2024-06,2024-06-05 14:11:28
317827838,active,2023-01,2023-01-06 17:00:22
317827838,cancelled,2023-07,2023-07-21 06:04:53
317909135,active,2023-01,2023-01-06 21:07:39
317909135,cancelled,2023-05,2023-05-01 07:49:43
317911567,active,2023-01,2023-01-06 21:15:58
317911567,cancelled,2023-01,2023-01-25 18:52:03
317915680,active,2023-02,2023-02-10 18:30:19
317915680,cancelled,2023-03,2023-03-06 12:57:17
317959509,active,2023-01,2023-01-07 00:11:21
317959509,cancelled,2024-06,2024-06-25 04:26:12
318099523,active,2023-01,2023-01-07 10:11:29
318099523,cancelled,2023-03,2023-03-04 05:40:58
318133383,active,2023-01,2023-01-07 13:07:21
318133383,cancelled,2024-02,2024-02-15 09:48:25
318141213,active,2023-01,2023-01-07 13:37:48
318335637,active,2023-01,2023-01-07 22:59:54
318335637,cancelled,2023-04,2023-04-28 09:50:00
318495715,active,2023-01,2023-01-08 09:50:17
318710606,active,2023-01,2023-01-08 21:07:58
318710606,cancelled,2023-04,2023-04-04 23:22:14
318827939,active,2023-01,2023-01-09 02:25:53
318933008,active,2023-01,2023-01-09 10:08:31
319023852,active,2023-01,2023-01-09 16:04:55
319025033,active,2023-01,2023-01-09 16:09:10
319025033,cancelled,2024-02,2024-02-28 16:37:06
319038976,active,2023-01,2023-01-09 16:48:15
319050964,active,2023-01,2023-01-09 17:21:28
319140968,active,2023-01,2023-01-09 21:33:50
319335295,active,2023-01,2023-01-10 08:32:15
319384923,active,2023-01,2023-01-10 12:43:22
319387982,active,2023-01,2023-01-10 12:53:37
319529949,active,2023-01,2023-01-10 19:29:31
319529949,cancelled,2023-02,2023-02-27 15:31:38
319791807,active,2023-01,2023-01-11 12:03:55
319849306,active,2023-01,2023-01-11 15:22:26
319875655,active,2023-01,2023-01-11 16:32:52
319916986,active,2023-01,2023-01-11 18:29:09
319987814,active,2023-01,2023-01-11 21:54:19
319987814,cancelled,2023-01,2023-01-21 13:46:18
320286028,active,2023-01,2023-01-12 16:06:54
320286028,cancelled,2023-08,2023-08-18 10:56:57
320318006,active,2023-01,2023-01-12 17:33:28
320338196,active,2023-01,2023-01-12 18:30:47
320338196,cancelled,2023-03,2023-03-09 10:40:40
320346912,active,2023-01,2023-01-12 18:52:58
320346912,cancelled,2023-03,2023-03-09 05:40:35
320457449,active,2023-01,2023-01-13 00:28:38
320457449,cancelled,2023-03,2023-03-09 05:40:30
320586969,active,2023-01,2023-01-13 08:50:58
320586969,cancelled,2023-04,2023-04-13 06:44:39
320586969,active,2023-04,2023-04-13 08:19:57
320586969,cancelled,2023-04,2023-04-13 10:44:39
320723550,active,2023-01,2023-01-13 17:59:54
320850039,active,2023-01,2023-01-14 01:23:31
320850547,active,2023-01,2023-01-14 01:25:24
321021406,active,2023-01,2023-01-14 14:03:48
321021406,cancelled,2023-02,2023-02-15 18:45:28
321039501,active,2023-01,2023-01-14 14:59:08
321135009,active,2023-01,2023-01-14 19:05:24
321135009,cancelled,2023-02,2023-02-14 22:06:47
321142104,active,2023-01,2023-01-14 19:26:11
321146605,active,2023-01,2023-01-14 19:38:01
321146605,cancelled,2024-01,2024-01-29 12:26:41
321148312,active,2023-01,2023-01-14 19:43:17
321148312,cancelled,2023-01,2023-01-29 13:03:55
321215417,active,2023-01,2023-01-14 23:02:58
321215417,cancelled,2024-06,2024-06-09 15:09:48
321344595,active,2023-01,2023-01-15 06:28:48
321344595,cancelled,2023-01,2023-01-18 04:26:37
321344595,active,2023-04,2023-04-07 11:13:31
321344595,cancelled,2023-04,2023-04-07 11:13:50
321344595,active,2023-04,2023-04-07 15:13:31
321344595,cancelled,2023-04,2023-04-07 15:13:50
321371621,active,2023-01,2023-01-15 09:18:19
321379171,active,2023-01,2023-01-15 10:05:42
321426889,active,2023-01,2023-01-15 13:47:58
321453823,active,2023-01,2023-01-15 15:07:52
321453823,cancelled,2023-04,2023-04-11 22:33:08
321472895,active,2023-01,2023-01-15 15:58:45
321548976,active,2023-01,2023-01-15 19:10:41
321587235,active,2023-01,2023-01-15 20:48:05
321587235,cancelled,2023-02,2023-02-11 10:45:31
321601818,active,2023-01,2023-01-15 21:27:42
321620998,active,2023-01,2023-01-15 22:16:06
321620998,cancelled,2023-12,2023-12-01 14:23:47
321795689,active,2023-01,2023-01-16 08:01:36
321795689,cancelled,2023-07,2023-07-01 06:00:52
321819005,active,2023-01,2023-01-16 10:29:50
321825430,active,2023-01,2023-01-16 11:05:47
322008122,active,2023-01,2023-01-16 20:10:34
322008122,cancelled,2024-02,2024-02-11 21:45:42
322019055,active,2023-01,2023-01-16 20:39:51
322019055,cancelled,2023-05,2023-05-10 12:30:25
322233838,active,2023-01,2023-01-17 08:46:00
322233838,cancelled,2023-02,2023-02-27 19:28:48
322242414,active,2023-01,2023-01-17 09:47:47
322253099,active,2023-01,2023-01-17 10:59:25
322253099,cancelled,2024-01,2024-01-13 12:49:51
322329797,active,2023-01,2023-01-17 15:51:23
322352936,active,2023-01,2023-01-17 16:57:48
322352936,cancelled,2023-03,2023-03-19 21:58:01
322408963,active,2023-01,2023-01-17 19:43:30
322408963,cancelled,2023-02,2023-02-19 20:23:29
322424888,active,2023-01,2023-01-17 20:35:56
322424888,cancelled,2023-01,2023-01-27 09:10:23
322508478,active,2023-01,2023-01-18 01:22:42
322508478,cancelled,2023-02,2023-02-23 09:37:22
322621629,active,2023-01,2023-01-18 11:57:37
322621629,cancelled,2023-02,2023-02-14 13:12:08
322655270,active,2023-01,2023-01-18 14:25:14
322655273,active,2023-01,2023-01-18 14:25:15
322664203,active,2023-01,2023-01-18 14:57:06
322664203,cancelled,2023-02,2023-02-18 16:28:33
322664203,active,2023-02,2023-02-18 16:32:17
322664203,cancelled,2024-02,2024-02-25 14:06:41
322935913,active,2023-01,2023-01-19 08:03:59
322942799,active,2023-01,2023-01-19 08:50:46
322956172,active,2023-01,2023-01-19 11:09:50
323172617,active,2023-01,2023-01-19 22:51:27
323172617,cancelled,2023-03,2023-03-15 08:09:29
323193519,active,2023-01,2023-01-19 23:53:31
323193519,cancelled,2023-02,2023-02-26 09:12:56
323383256,active,2023-01,2023-01-20 11:17:59
323420698,active,2023-01,2023-01-20 13:34:18
323420698,cancelled,2023-07,2023-07-15 15:44:02
323429207,active,2023-01,2023-01-20 14:09:59
323429207,cancelled,2023-04,2023-04-14 04:38:51
323441681,active,2023-04,2023-04-26 08:12:41
323441681,cancelled,2023-09,2023-09-22 06:39:00
323509427,active,2023-01,2023-01-20 18:10:01
323509427,cancelled,2023-03,2023-03-21 20:11:45
323509427,active,2023-03,2023-03-22 00:10:05
323509427,cancelled,2023-03,2023-03-22 00:11:45
323519992,active,2023-01,2023-01-20 18:42:34
323519992,cancelled,2023-12,2023-12-15 05:38:14
323750547,active,2023-01,2023-01-21 09:29:43
323757275,active,2023-01,2023-01-21 10:04:38
323757275,cancelled,2023-07,2023-07-01 07:06:16
323839201,active,2023-01,2023-01-21 15:20:44
323950422,active,2023-01,2023-01-21 20:14:18
324087381,active,2023-01,2023-01-22 03:00:57
324087381,cancelled,2023-04,2023-04-11 12:03:42
324168173,active,2023-01,2023-01-22 09:03:48
324168173,cancelled,2024-05,2024-05-06 09:54:39
324183586,active,2023-01,2023-01-22 10:23:24
324227469,active,2023-01,2023-01-22 13:32:37
324227469,cancelled,2023-03,2023-03-19 07:10:30
324261173,active,2023-01,2023-01-22 15:11:20
324261173,cancelled,2023-01,2023-01-22 15:14:32
324265210,active,2023-01,2023-01-22 15:21:09
324464769,active,2024-01,2024-01-31 00:29:28
324544131,active,2023-01,2023-01-23 02:48:46
324544131,cancelled,2023-03,2023-03-25 19:16:58
324623609,active,2023-01,2023-01-23 07:50:22
324623609,cancelled,2023-09,2023-09-30 14:35:21
324661428,active,2023-01,2023-01-23 11:23:27
324666324,active,2023-01,2023-01-23 11:45:41
324666324,cancelled,2023-01,2023-01-30 09:52:05
324716674,active,2023-01,2023-01-23 14:45:19
324716674,cancelled,2023-01,2023-01-23 14:59:56
324732267,active,2023-01,2023-01-23 15:27:01
324732267,cancelled,2023-03,2023-03-15 10:50:20
324869279,active,2023-01,2023-01-23 20:31:27
324917815,active,2023-01,2023-01-23 22:30:35
324917815,cancelled,2023-02,2023-02-25 21:55:52
325111372,active,2023-01,2023-01-24 09:33:08
325116051,active,2023-01,2023-01-24 10:00:26
325116051,cancelled,2023-12,2023-12-03 13:19:28
325117603,active,2023-01,2023-01-24 10:04:02
325191809,active,2023-01,2023-01-24 14:34:01
325191809,cancelled,2023-09,2023-09-18 04:39:18
325191809,active,2023-12,2023-12-07 12:02:02
325191809,cancelled,2024-09,2024-09-14 15:35:03
325283963,active,2023-01,2023-01-24 18:27:25
325283963,cancelled,2023-03,2023-03-13 12:20:52
325300120,active,2023-01,2023-01-24 19:06:19
325300120,cancelled,2023-02,2023-02-24 06:16:05
325317034,active,2023-01,2023-01-24 19:46:07
325336076,active,2023-01,2023-01-24 20:34:24
325356642,active,2023-01,2023-01-24 21:29:29
325356642,cancelled,2023-04,2023-04-18 04:38:40
325365342,active,2023-01,2023-01-24 21:50:43
325369723,active,2023-01,2023-01-24 22:01:22
325402621,active,2023-03,2023-03-20 01:16:03
325536409,active,2023-01,2023-01-25 06:11:50
325536409,cancelled,2023-03,2023-03-22 17:06:45
325536427,active,2023-01,2023-01-25 06:12:02
325536427,cancelled,2023-03,2023-03-22 17:06:49
325536535,active,2023-01,2023-01-25 06:13:05
325536535,cancelled,2023-03,2023-03-22 13:06:35
325555675,active,2023-01,2023-01-25 07:57:13
325577072,active,2023-01,2023-01-25 10:02:25
325582896,active,2023-01,2023-01-25 10:39:31
325582896,cancelled,2023-02,2023-02-25 11:38:15
325585609,active,2023-01,2023-01-25 10:52:44
325611540,active,2023-01,2023-01-25 12:53:44
325702382,active,2023-01,2023-01-25 17:07:37
325702382,cancelled,2024-04,2024-04-29 05:46:32
325745775,active,2023-01,2023-01-25 18:51:09
325745775,cancelled,2023-08,2023-08-11 07:24:50
325746111,active,2023-01,2023-01-25 18:52:04
325824759,active,2023-01,2023-01-25 21:16:23
326091896,active,2023-01,2023-01-26 12:04:38
326091896,cancelled,2023-10,2023-10-20 07:32:59
326101303,active,2023-01,2023-01-26 12:45:26
326101303,cancelled,2023-02,2023-02-26 18:55:52
326116831,active,2023-01,2023-01-26 13:37:40
326116831,cancelled,2023-05,2023-05-17 11:00:06
326131672,active,2023-01,2023-01-26 14:22:23
326267768,active,2023-01,2023-01-26 20:13:30
326267768,cancelled,2024-03,2024-03-09 21:57:50
326454081,active,2023-01,2023-01-27 05:33:34
326454081,cancelled,2023-07,2023-07-15 04:33:00
326554982,active,2023-01,2023-01-27 14:30:25
326554982,cancelled,2023-02,2023-02-23 15:26:44
326607157,active,2023-01,2023-01-27 17:21:54
326623926,active,2023-01,2023-01-27 18:17:58
326623926,cancelled,2023-03,2023-03-30 11:54:25
326659975,active,2023-01,2023-01-27 20:16:21
326715122,active,2023-01,2023-01-27 23:05:06
326715122,cancelled,2023-02,2023-02-27 15:31:26
326891556,active,2023-01,2023-01-28 12:26:14
326891556,cancelled,2023-01,2023-01-31 02:49:11
326901251,active,2023-01,2023-01-28 13:03:20
326901251,cancelled,2023-06,2023-06-01 11:21:12
326918804,active,2023-01,2023-01-28 14:04:26
326986921,active,2023-02,2023-02-24 20:49:27
326994376,active,2023-01,2023-01-28 17:13:51
327044820,active,2023-01,2023-01-28 19:28:54
327286831,active,2023-01,2023-01-29 10:48:23
327425791,active,2023-01,2023-01-29 17:59:03
327425791,cancelled,2023-05,2023-05-28 07:51:01
327500753,active,2023-01,2023-01-29 20:59:29
327500753,cancelled,2023-07,2023-07-07 06:54:11
327640924,active,2023-01,2023-01-30 02:42:31
327856087,active,2023-01,2023-01-30 16:17:18
327856087,cancelled,2023-03,2023-03-08 09:25:39
327887850,active,2023-01,2023-01-30 17:36:21
327887850,cancelled,2023-05,2023-05-24 00:38:26
327956544,active,2023-01,2023-01-30 20:24:34
327956544,cancelled,2023-12,2023-12-13 05:40:14
328001502,active,2023-01,2023-01-30 22:29:49
328001502,cancelled,2023-03,2023-03-29 20:55:40
328010991,active,2023-01,2023-01-30 22:56:56
328403158,active,2023-01,2023-01-31 18:54:45
328403158,cancelled,2023-05,2023-05-18 11:08:31
328476048,active,2023-01,2023-01-31 22:20:16
328476048,cancelled,2023-02,2023-02-01 23:57:06
328476048,active,2024-08,2024-08-06 12:00:37
328607986,active,2023-02,2023-02-01 05:36:59
328616294,active,2023-02,2023-02-01 06:23:04
328616294,cancelled,2023-03,2023-03-01 19:08:36
328757286,active,2023-02,2023-02-01 16:58:31
328863522,active,2023-02,2023-02-01 21:43:02
328920091,active,2023-02,2023-02-02 00:09:49
329024006,active,2023-02,2023-02-02 06:52:53
329024006,cancelled,2023-07,2023-07-11 05:16:11
329104537,active,2023-02,2023-02-02 13:01:23
329104537,cancelled,2023-04,2023-04-27 04:38:44
329321390,active,2023-02,2023-02-02 22:01:42
329321390,cancelled,2023-08,2023-08-03 10:00:30
329336803,active,2023-02,2023-02-02 22:53:18
329336803,cancelled,2023-06,2023-06-28 16:17:55
329346277,active,2023-02,2023-02-02 23:27:31
329346277,cancelled,2023-09,2023-09-07 08:41:27
329509651,active,2023-02,2023-02-03 10:53:20
329512202,active,2023-02,2023-02-03 11:06:21
329512401,active,2023-02,2023-02-03 11:07:40
329512401,cancelled,2023-08,2023-08-29 05:58:58
329548874,active,2023-02,2023-02-03 13:33:11
329548874,cancelled,2023-08,2023-08-21 06:01:16
329578288,active,2023-02,2023-02-03 15:29:24
329578288,cancelled,2023-12,2023-12-05 04:56:16
329619687,active,2023-02,2023-02-03 18:02:49
329619687,cancelled,2024-07,2024-07-25 11:48:08
329683875,active,2023-02,2023-02-03 22:04:55
329691239,active,2023-02,2023-02-03 22:32:01
329691239,cancelled,2023-02,2023-02-24 18:08:22
329813577,active,2023-02,2023-02-04 06:50:49
329813579,active,2023-02,2023-02-04 06:50:49
329823976,active,2023-02,2023-02-04 08:01:45
329823976,cancelled,2023-05,2023-05-17 04:37:56
329858374,active,2023-02,2023-02-04 11:51:49
329858374,cancelled,2023-02,2023-02-13 12:11:47
329867639,active,2023-02,2023-02-04 12:38:28
329867639,cancelled,2023-03,2023-03-29 05:43:35
330047675,active,2023-02,2023-02-04 21:54:49
330230244,active,2024-09,2024-09-10 18:36:46
330338012,active,2023-02,2023-02-05 18:04:36
330338012,cancelled,2023-05,2023-05-05 13:06:59
330388434,active,2023-02,2023-02-05 20:22:51
330388434,cancelled,2024-02,2024-02-27 16:18:24
330425434,active,2023-02,2023-02-05 22:13:06
330465335,active,2023-02,2023-02-06 00:19:52
330465335,cancelled,2023-09,2023-09-09 04:36:28
330606335,active,2023-02,2023-02-06 10:47:46
330606335,cancelled,2023-05,2023-05-11 20:39:38
330616391,active,2023-02,2023-02-06 11:45:13
330616391,cancelled,2023-04,2023-04-04 09:16:48
330698951,active,2023-02,2023-02-06 16:39:47
330803568,active,2023-02,2023-02-06 21:46:13
331017795,active,2023-02,2023-02-07 12:49:06
331017795,cancelled,2023-03,2023-03-13 12:14:41
331025328,active,2023-02,2023-02-07 13:20:21
331036957,active,2023-08,2023-08-02 09:18:09
331036957,cancelled,2024-03,2024-03-13 12:17:15
331138776,active,2023-02,2023-02-07 19:51:12
331163597,active,2023-02,2023-02-07 21:17:41
331163597,cancelled,2023-12,2023-12-07 08:34:43
331316208,active,2023-02,2023-02-08 11:15:44
331316208,cancelled,2024-10,2024-10-04 11:37:10
331364491,active,2023-02,2023-02-08 15:09:00
331497719,active,2023-02,2023-02-08 22:31:37
331497719,cancelled,2023-11,2023-11-05 10:31:09
331724513,active,2023-02,2023-02-09 15:31:39
331724513,cancelled,2023-04,2023-04-24 09:37:00
331858696,active,2023-02,2023-02-09 23:42:13
331858696,cancelled,2023-03,2023-03-22 12:29:31
331863927,active,2023-02,2023-02-10 00:03:00
331863927,cancelled,2024-03,2024-03-01 20:03:55
331988412,active,2023-02,2023-02-10 13:08:26
331988412,cancelled,2023-03,2023-03-06 05:47:26
331991581,active,2023-02,2023-02-10 13:25:19
331991581,cancelled,2023-03,2023-03-27 08:37:27
332250836,active,2023-02,2023-02-11 09:48:55
332250836,cancelled,2024-09,2024-09-24 21:51:42
332251631,active,2023-02,2023-02-11 09:57:51
332251631,cancelled,2023-02,2023-02-24 14:31:47
332257610,active,2023-02,2023-02-11 10:55:28
332257610,cancelled,2023-03,2023-03-11 10:50:12
332341166,active,2023-02,2023-02-11 17:12:43
332345561,active,2023-02,2023-02-11 17:26:24
332345561,cancelled,2023-04,2023-04-07 07:46:07
332522186,active,2023-02,2023-02-12 08:02:12
332522186,cancelled,2023-11,2023-11-28 12:43:52
332554141,active,2023-02,2023-02-12 12:44:52
332554141,cancelled,2023-06,2023-06-02 13:52:10
332572538,active,2023-02,2023-02-12 14:11:21
332572538,cancelled,2023-07,2023-07-24 17:41:11
332709176,active,2023-02,2023-02-12 22:14:49
332709176,cancelled,2023-08,2023-08-13 21:16:23
332831060,active,2023-02,2023-02-13 10:24:28
332831061,active,2023-02,2023-02-13 10:24:28
332862875,active,2023-02,2023-02-13 13:52:46
332927087,active,2023-02,2023-02-13 17:54:14
333108340,active,2023-02,2023-02-14 07:58:00
333108340,cancelled,2023-08,2023-08-18 07:45:02
333108340,active,2024-03,2024-03-25 07:00:21
333287076,active,2023-02,2023-02-14 21:18:47
333287076,cancelled,2023-03,2023-03-14 10:17:53
333413750,active,2023-02,2023-02-15 07:57:29
333421713,active,2023-02,2023-02-15 09:14:07
333421713,cancelled,2023-03,2023-03-11 07:06:06
333534327,active,2023-02,2023-02-15 17:58:17
333742506,active,2023-02,2023-02-16 08:12:32
333742506,cancelled,2023-11,2023-11-21 09:57:32
333760470,active,2023-02,2023-02-16 10:49:31
333760470,cancelled,2023-08,2023-08-11 07:22:01
333761233,active,2023-02,2023-02-16 10:56:52
333761233,cancelled,2024-02,2024-02-21 08:15:44
333766860,active,2023-02,2023-02-16 11:30:01
333766860,cancelled,2023-11,2023-11-15 14:11:28
333768064,active,2023-02,2023-02-16 11:39:31
333772773,active,2023-02,2023-02-16 12:07:43
333772773,cancelled,2023-03,2023-03-03 14:14:32
333824310,active,2023-02,2023-02-16 15:32:49
333834183,active,2023-02,2023-02-16 16:03:23
333834183,cancelled,2023-04,2023-04-10 04:40:38
333863960,active,2023-02,2023-02-16 17:43:25
333863960,cancelled,2023-07,2023-07-07 09:00:33
333885520,active,2023-02,2023-02-16 18:32:23
333885520,cancelled,2023-03,2023-03-28 08:11:11
333907229,active,2023-02,2023-02-16 19:36:58
333907229,cancelled,2023-05,2023-05-16 13:25:34
333937149,active,2023-05,2023-05-15 17:07:06
333937149,cancelled,2023-07,2023-07-01 09:39:48
333992590,active,2023-02,2023-02-17 00:20:34
333992590,cancelled,2024-03,2024-03-04 13:41:07
334082566,active,2023-02,2023-02-17 08:28:01
334082566,cancelled,2023-04,2023-04-16 15:56:54
334082741,active,2023-02,2023-02-17 08:30:13
